X,Y,název,počet_zaměstnanců,odvětví,address,latitude,longitude
16.6693096130487,49.196852301217696,"Goldpress, s.r.o.", 10 - 19, Zpracovatelský průmysl,Úlehlova 3088/6,49.196852299999996,16.66930961
16.5374540611107,49.1745605870849,"Goldwell Cosmetic CZ, s.r.o.", 20 - 24, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Pražská 675/10,49.17456059,16.53745406
16.601827747595802,49.214399730789296,"Golpretech Czech Republic, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Staňkova 383/41,49.21439973,16.60182775
16.605177576070002,49.1997879369403,"Gooddata, s.r.o.", 100 - 199, Informační a komunikační činnosti,Moravské náměstí 1007/14,49.19978794,16.60517758
16.5624358210899,49.219936564766996,"Goos Engineering, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Houškova 1192/29,49.21993657,16.56243582
16.6891834400329,49.2064805091368,"Gorinčevo - BUD, s.r.o.", 10 - 19, Stavebnictví,Wintrova 2539/25,49.20648051,16.68918344
16.599065241247498,49.21596542915729,"Gotech, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Štefánikova 129/59,49.21596543,16.59906524
16.6223573761784,49.192873159875795,"Gottwald Autodoprava, s.r.o.", 6 - 9, Doprava a skladování,Špitálka 91/23,49.19287316,16.62235738
16.593507954777802,49.22711193510221,"Gourmet House, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Palackého třída 3048/124,49.22711194,16.59350796
16.659964713134197,49.1846501777108,"GOZ Gastro, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Olomoucká 888/164,49.18465018,16.65996471
16.4470578337449,49.205263625201,"GP Agrotrans, s.r.o.", 6 - 9, Doprava a skladování,Ostrovačická 783/61,49.20526363,16.44705783
16.6074570349338,49.2206072011424,"Gradior Tech, a.s.", 25 - 49," Profesní, vědecké a technické činnosti",Křižíkova 3126/68o,49.2206072,16.60745704
16.6070552903724,49.2223517267569,"GRADIOR, s.r.o.", 10 - 19," Profesní, vědecké a technické činnosti",Křižíkova 2989/68a,49.22235173,16.60705529
16.5825383070432,49.1979923652734,"Graf INVEST, a.s.", 6 - 9," Profesní, vědecké a technické činnosti",Havlíčkova 127/13,49.19799237,16.58253831
16.5822648050735,49.1877267551855,"Grafiteam, s.r.o.", 10 - 19, Zpracovatelský průmysl,Výstaviště 405/1,49.18772676,16.58226481
16.6137866291044,49.199725911287295,"Grande Stato, s.r.o.", 6 - 9," Zemědělství, lesnictví, rybářství",Příkop 838/6,49.19972591,16.61378663
16.6325288159859,49.20073760607529,"Grande, s.r.o.", 25 - 49, Doprava a skladování,Šámalova 744/102,49.20073761,16.63252882
16.6096886315592,49.192400546051594,"Grandezza Hotels - Brno, s.r.o.", 20 - 24," Ubytování, stravování a pohostinství",Zelný trh 314/2,49.19240055,16.60968863
16.6130097103512,49.192668264142796,"Grandhotel Service, s.r.o.", 25 - 49," Ubytování, stravování a pohostinství",Benešova 605/18,49.19266826,16.61300971
16.6436951866829,49.1977849971517,"Granit stav, Družstvo", 6 - 9, Stavebnictví,Mikšíčkova 1513/20,49.197784999999996,16.64369519
16.6155233591112,49.2003258027858,Graphitid - Servis pro Obalovou, 10 - 19, Zpracovatelský průmysl,Příční 120/12,49.200325799999995,16.61552336
16.630986043028802,49.203460173744,"GRD servis, s.r.o.", 25 - 49, Zpracovatelský průmysl,Lazaretní 1/7,49.20346017,16.63098604
16.6071183215627,49.20179833624471,"Great Velvet, s.r.o.", 6 - 9," Zemědělství, lesnictví, rybářství",Lidická 700/19,49.20179834,16.60711832
16.6218718134112,49.1576065957802,"Green Advancement, s.r.o.", 6 - 9, Zpracovatelský průmysl,Havránkova 30/11,49.1576066,16.62187181
16.5882500714024,49.22145498916821,"Green Idea, s.r.o.", 25 - 49, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Vodova 1367/40,49.22145499,16.58825007
16.6218718134112,49.1576065957802,"Green Spedition, s.r.o.", 6 - 9, Doprava a skladování,Havránkova 30/11,49.1576066,16.62187181
16.6092263710904,49.1940335089455,"Green Travel, s.r.o.", 6 - 9, Stavebnictví,Jánská 79/1,49.19403351,16.60922637
16.5747090231164,49.224005014711295,"Greenova, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,U Vodárny 2965/2,49.22400502,16.57470902
16.6697380959645,49.1356729988509,"Greenshooters, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Tovární 726/11,49.135673,16.6697381
16.5938273894046,49.2501146442207,"GREL, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Karásek 2245/1f,49.25011464,16.59382739
16.6054550171523,49.189047953003104,"Gremona, s.r.o.", 20 - 24," Ubytování, stravování a pohostinství",Hybešova 255/17,49.18904795,16.60545502
16.6136281267624,49.2000691912408,"Gress CZ, s.r.o.", 10 - 19, Stavebnictví,Příkop 843/4,49.20006919,16.61362813
16.5727126207037,49.233292582884104,"Greycortex, s.r.o.", 25 - 49, Informační a komunikační činnosti,Purkyňova 649/127,49.23329258,16.57271262
16.447187334876197,49.2044080837778,"GRH, s.r.o.", 25 - 49," Ubytování, stravování a pohostinství",Ostrovačická 936/65,49.20440808,16.44718734
16.626251357339402,49.1972288998913,"GridServices, s.r.o.", 2000 - 2499," Profesní, vědecké a technické činnosti",Plynárenská 499/1,49.1972289,16.62625136
16.5718024296916,49.2128817269172,"GRIFART, s.r.o.", 10 - 19," Profesní, vědecké a technické činnosti",Haasova 3190/37a,49.21288173,16.57180243
16.5748507610986,49.167764414857395,"Grill Vulcano, s.r.o.", 20 - 24," Ubytování, stravování a pohostinství",Čeňka Růžičky 759/2,49.16776442,16.57485076
16.606364034066402,49.19003697475161,"GRiT, s.r.o.", 50 - 99, Informační a komunikační činnosti,Kopečná 231/10,49.19003698,16.60636403
16.5989320516336,49.216267554918794,"Group LDH, s.r.o.", 6 - 9," Ubytování, stravování a pohostinství",Štefánikova 123/63,49.21626756,16.59893205
16.6108577403925,49.2040146790323,"Growjob, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",třída Kpt. Jaroše 1844/28,49.20401468,16.61085774
16.6018828179159,49.225143989891606,"Gryc, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Křižíkova 94/38,49.22514399,16.60188282
16.6070371848279,49.1888920909307,"GS Consulting, a.s.", 25 - 49, Informační a komunikační činnosti,Nové sady 988/2,49.18889209,16.60703719
16.697534832887598,49.212353666854895,"GT- ÚČETNICTVÍ, s.r.o.", 10 - 19," Profesní, vědecké a technické činnosti",Samoty 1957/2,49.21235367,16.69753483
16.6028132928872,49.200642555752204,"GUR Rent, s.r.o.", 10 - 19," Ubytování, stravování a pohostinství",Slovákova 278/12,49.20064256,16.60281329
16.5142354353195,49.219251261124896,"Gymnázium Brno - Bystrc, přísp.org.", 50 - 99, Vzdělávání,Vejrostova 1143/2,49.21925126,16.51423544
16.5785638601889,49.24648590786921,"Gymnázium Brno - Řečkovice, přísp.org.", 50 - 99, Vzdělávání,Terezy Novákové 936/2,49.24648591,16.57856386
16.6326676200703,49.21207610025579,"Gymnázium Brno, Elgartova, přísp.org.", 25 - 49, Vzdělávání,Elgartova 689/3,49.2120761,16.63266762
16.6201953477835,49.1914409020435,"Gymnázium Brno, Křenová, přísp.org.", 50 - 99, Vzdělávání,Křenová 304/36,49.191440899999996,16.62019535
16.591355649747502,49.2227114358789,"Gymnázium Brno, Slovanské náměstí,", 50 - 99, Vzdělávání,Slovanské náměstí 1804/7,49.22271144,16.59135565
16.6110801120529,49.202046524254,"Gymnázium Brno, Třída Kapitána Jaroše,", 50 - 99, Vzdělávání,třída Kpt. Jaroše 1829/14,49.20204652,16.61108011
16.5951616211635,49.1808213661389,"Gymnázium Brno, Vídeňská, přísp.org.", 50 - 99, Vzdělávání,Vídeňská 55/47,49.18082137,16.59516162
16.6568509187974,49.2074873847188,"Gymnázium Globe, s.r.o.", 10 - 19, Vzdělávání,Bzenecká 4226/23,49.20748739,16.65685092
16.5958729090021,49.1911211752789,Gymnázium J. G. Mendela a Jeho Zařízení, 100 - 199, Vzdělávání,Mendlovo náměstí 1/4,49.19112118,16.59587291
16.5882323853711,49.2075531408751,"Gymnázium Matyáše Lercha, Brno, Žižkova", 100 - 199, Vzdělávání,Žižkova 980/55,49.20755314,16.58823239
16.597662444676303,49.2245165629733,"Gymnázium Mojmírovo Náměstí, s.r.o.", 20 - 24, Vzdělávání,Mojmírovo náměstí 67/10,49.22451656,16.59766245
16.5551977957067,49.2219719850926,Gymnázium P. Křížkovského s Uměleckou, 25 - 49, Vzdělávání,Kristenova 58/27,49.22197199,16.555197800000002
16.6086911018436,49.2003089977217,"GYN - LINE, s.r.o.", 6 - 9, Zdravotní a sociální péče,Koliště 1907/3,49.200309000000004,16.608691099999998
16.598776819159202,49.191325232023495,"Gynekologie Meda, s.r.o.", 6 - 9, Zdravotní a sociální péče,Pekařská 664/53,49.19132523,16.59877682
16.6137866291044,49.199725911287295,"GYP LOGISTICS, a.s.", 6 - 9, Doprava a skladování,Příkop 838/6,49.19972591,16.61378663
16.6046644359218,49.1890061691183,"H - Gastro, s.r.o.", 6 - 9," Ubytování, stravování a pohostinství",Hybešova 259/21,49.18900617,16.60466444
16.568849234364702,49.215614269202604,"H&M Datasoft, s.r.o.", 6 - 9, Informační a komunikační činnosti,Maničky 46/5,49.21561427,16.56884923
16.5811661061922,49.2470308158208,"H+K MORAVA, s.r.o.", 10 - 19, Zpracovatelský průmysl,Kolaříkova 1144/5,49.24703082,16.58116611
16.6150658749848,49.1728410818707,"H- Matrik, s.r.o.", 10 - 19, Zpracovatelský průmysl,Kšírova 372/76,49.17284108,16.61506588
16.6007289651712,49.1429059530507,"H. Bloch, a.s.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Vídeňská 232/116b,49.14290595,16.60072897
16.6007681083613,49.2170016000096,"H.K.U., s.r.o.", 10 - 19, Stavebnictví,Poděbradova 289/113,49.2170016,16.60076811
16.572647996800498,49.255931056103705,"H.N. Motor, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Žilkova 140/93,49.25593106,16.572648
16.6046644359218,49.1890061691183,"H21, s.r.o.", 10 - 19," Ubytování, stravování a pohostinství",Hybešova 259/21,49.18900617,16.60466444
16.6154933517874,49.2004657811763,"H3S, s.r.o.", 10 - 19, Doprava a skladování,Příční 118/10,49.20046578,16.61549335
16.6409276497691,49.1999502519697,"HA- SOFT, s.r.o.", 20 - 24, Informační a komunikační činnosti,Rokycanova 566/17,49.19995025,16.64092765
16.654159992906,49.1511024477767,"Halové Stavby, s.r.o.", 6 - 9, Stavebnictví,Saidova 272/5,49.15110245,16.65415999
16.554272518387698,49.1756817510231,"Hama Trading, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Svážná 383/24,49.17568175,16.55427252
16.6157434679154,49.1688242638891,"Hama, s.r.o.", 100 - 199, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Kšírova 604/150,49.16882426,16.61574347
16.601810398432697,49.140500430974704,"Hamák & syn, s.r.o.", 6 - 9, Doprava a skladování,Vídeňská 264/120b,49.14050043,16.601810399999998
16.6936364095576,49.212431995832006,Hana Svobodová, 20 - 24, Doprava a skladování,Kubelíkova 1155/42,49.212432,16.69363641
16.5849262266977,49.21104106087629,"HANABOSO, s.r.o.", 10 - 19," Profesní, vědecké a technické činnosti",Chládkova 898/2,49.21104106,16.58492623
16.5989320516336,49.216267554918794,"Hanák a spol. Company, s.r.o.", 6 - 9," Ubytování, stravování a pohostinství",Štefánikova 123/63,49.21626756,16.59893205
16.6038244850801,49.174231345894796,"Hanák Centrum, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Heršpická 1009/11c,49.17423135,16.60382449
16.5989320516336,49.216267554918794,"Hanák Sokolovna, s.r.o.", 6 - 9," Ubytování, stravování a pohostinství",Štefánikova 123/63,49.21626756,16.59893205
16.651162959793197,49.1873429482155,"Hanoka, s.r.o.", 6 - 9," Ubytování, stravování a pohostinství",Olomoucká 1193/61a,49.18734295,16.65116296
16.6218213541433,49.1851311309448,"Hansgrohe CS, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Dornych 54/47,49.18513113,16.62182135
16.6265966077509,49.1909504770541,"Hanya Corporation, s.r.o.", 25 - 49, Administrativní a podpůrné činnosti,Křenová 478/72,49.19095048,16.62659661
16.634835431819,49.2115333717194,"Hanza Sport plus, s.r.o.", 50 - 99, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Dukelská třída 1560/57c,49.21153337,16.63483543
16.5742509523901,49.2417664781841,"Happy Auto, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Kytnerova 20/14,49.24176648,16.57425095
16.6137866291044,49.199725911287295,"Happy Sun Relax, a.s.", 10 - 19," Kulturní, zábavní a rekreační činnosti",Příkop 838/6,49.19972591,16.61378663
16.580752877568198,49.259381173021005,"Haribo CZ, s.r.o.", 25 - 49, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Maříkova 423/50,49.25938117,16.58075288
16.677606440436403,49.205106129179704,"Hasič Servis Ševčík, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Bartákova 2570/7a,49.20510613,16.67760644
16.6274472871721,49.20565409484771,Hasičský Záchranný Sbor Jihomoravského, 50 - 99, Veřejná správa a obrana; povinné sociální zabezpečení,Zubatého 685/1,49.205654100000004,16.62744729
16.4960372340381,49.216421697716704,"Haulage, s.r.o.", 10 - 19, Doprava a skladování,Žabí 1050/3,49.2164217,16.49603723
16.6289963456413,49.201987055271104,"Hauler, s.r.o.", 6 - 9, Zpracovatelský průmysl,Zábrdovická 25/2,49.20198706,16.62899635
16.5873444061026,49.220057138734504,"Haure, s.r.o.", 6 - 9, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Matulkova 1510/27,49.22005714,16.58734441
16.6756689630148,49.2062133359126,"Havana - RESTAURANT, s.r.o.", 20 - 24," Ubytování, stravování a pohostinství",Masarova 2428/9,49.20621334,16.67566896
16.6190958098758,49.2489606647618,"Havana Exclusive, s.r.o.", 10 - 19," Ubytování, stravování a pohostinství",Soběslavova 217/11,49.24896067,16.61909581
16.609992811894198,49.2096853719209,"Havras, s.r.o.", 6 - 9, Stavebnictví,Drobného 317/58,49.20968537,16.60999281
16.5589090505558,49.194765457940505,"HBC - radiomatic, CZ, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Antonína Procházky 413/34,49.19476546,16.55890905
16.6014260883743,49.210961810105296,"HBH Projekt, s.r.o.", 100 - 199," Profesní, vědecké a technické činnosti",Kabátníkova 216/5,49.21096181,16.60142609
16.6063239692047,49.174590385054906,"HC Morava, a.s.", 6 - 9, Zdravotní a sociální péče,Pražákova 1024/66a,49.17459039,16.60632397
16.601317457802,49.19854422993421,"Head Logistics, s.r.o.", 25 - 49, Doprava a skladování,Jaselská 193/10,49.19854423,16.60131746
16.5879310562888,49.19746665211571,"Hedica, s.r.o.", 20 - 24, Zdravotní a sociální péče,Heinrichova 196/8,49.19746665,16.58793106
16.595087190352302,49.1822583182825,Heim Trade SE, 10 - 19, Činnosti v oblasti nemovitostí,Vídeňská 246/120b,49.18225832,16.59508719
16.611980914772,49.1915270259138,"Helga Havelková maso, uzeniny, jídelna,", 20 - 24, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Nádražní 595/4,49.19152703,16.61198092
16.6210668977638,49.1912352941191,Helpsoul Družstvo Invalidů, 50 - 99, Vzdělávání,Křenová 306/40,49.19123529,16.6210669
16.6409024205843,49.218565662816104,"Hema Puls, s.r.o.", 20 - 24, Stavebnictví,Franzova 1072/63a,49.21856566,16.64090242
16.5967042261357,49.164459975209,"Hempel Czech Republic, s.r.o.", 25 - 49, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Bohunická 133/50,49.16445998,16.59670423
16.5541562611185,49.222324233993504,"Hendrych Invest, s.r.o.", 20 - 24, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Vavřinecká 1052/18,49.22232423,16.55415626
16.6717955182395,49.142798873957794,"Hepa Brno, s.r.o.", 6 - 9, Stavebnictví,Myslivecká 936/62a,49.14279887,16.67179552
16.6793922040846,49.150436673868796,"Herbst Aero, a.s.", 10 - 19, Vzdělávání,Karkulínova 818/27,49.15043667,16.6793922
16.6026099484429,49.2101734497675,"Herlango, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Štefánikova 850/23,49.21017345,16.60260995
16.601810398432697,49.140500430974704,"HERZ, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Vídeňská 264/120b,49.14050043,16.601810399999998
16.5532472433061,49.2184844420386,"HES Pharma, s.r.o.", 10 - 19, Velkoobchod a maloobchod; opravy a údržba motorových vozidel,Dělnická 1222/53,49.21848444,16.55324724
16.632505513687402,49.198354967124395,"Hexaplan International, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Šámalova 720/72,49.19835497,16.63250551
16.5242298486255,49.179630130089706,"Hezký Domov, s.r.o.", 10 - 19, Zpracovatelský průmysl,Za Vodojemem 622/22,49.17963013,16.52422985
16.6565028189299,49.1928087872789,"HI - Servis vzduchotechnika, s.r.o.", 20 - 24, Stavebnictví,Sejkorova 2127/23,49.19280879,16.65650282
16.588712417211198,49.25415363080071,"Hi Promotion, s.r.o.", 10 - 19, Informační a komunikační činnosti,Dolnice 314/2,49.25415363,16.58871242
16.5007502101419,49.206580086147206,"Hicon - Dopravní značení, s.r.o.", 50 - 99, Zpracovatelský průmysl,Kohoutovická 610/116,49.20658009,16.50075021
16.604544909683398,49.2243229829758,"Higeo, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Křižíkova 3064/68l,49.22432298,16.60454491
16.646436571842198,49.191459426153,"Highwork, s.r.o.", 10 - 19," Profesní, vědecké a technické činnosti",Ondříčkovo náměstí 2978/4,49.19145943,16.64643657
16.5693422576404,49.195549165768206,"HIPPO, s.r.o.", 10 - 19, Informační a komunikační činnosti,Žabovřeská 72/12,49.19554917,16.56934226
16.611193436322598,49.1955098969317,"HIPPOINVEST, s.r.o.", 6 - 9, Ostatní činnosti,Kobližná 35/15,49.1955099,16.61119344
16.605823485420498,49.2089542599368,"Hiproject, s.r.o.", 6 - 9," Profesní, vědecké a technické činnosti",Staňkova 359/8a,49.20895426,16.60582349
16.588084947578402,49.2207874117781,"HIT Dentlab, s.r.o.", 6 - 9, Zpracovatelský průmysl,Svatopluka Čecha 1541/73,49.22078741,16.58808495
16.5758982470255,49.2182177719935,"Hita Plast, s.r.o.", 20 - 24, Zpracovatelský průmysl,Makovského náměstí 3147/2,49.21821777,16.57589825
