,MČ,Ulice,LAT,LNG,Typ
342,BRNO-SEVER,Bieblova 38,49.216086358477,16.616073083867,PLA
343,BRNO-SEVER,Bieblova 38,49.216086358477,16.616073083867,PAP
344,BRNO-SEVER,Bieblova 38,49.216086358477,16.616073083867,PAP
345,BRNO-SEVER,Blažkova 1,49.230351646,16.630408742334,SBA
346,BRNO-SEVER,Blažkova 1,49.230351646,16.630408742334,SBI
347,BRNO-SEVER,Blažkova 1,49.230351646,16.630408742334,PAP
348,BRNO-SEVER,Blažkova 1,49.230351646,16.630408742334,PLA
349,BRNO-SEVER,Brechtova 18 x  Okružní,49.233634080918,16.625611781262,SBA
350,BRNO-SEVER,Brechtova 18 x  Okružní,49.233634080918,16.625611781262,SBI
351,BRNO-SEVER,Brechtova 18 x  Okružní,49.233634080918,16.625611781262,PAP
352,BRNO-SEVER,Brechtova 18 x  Okružní,49.233634080918,16.625611781262,PLA
353,BRNO-SEVER,Brechtova 18 x  Okružní,49.233634080918,16.625611781262,PAP
354,BRNO-SEVER,Brožíkova 13,49.226688035385,16.619160909254,PLA
355,BRNO-SEVER,Brožíkova 13,49.226688035385,16.619160909254,PAP
356,BRNO-SEVER,Brožíkova 19,49.227628574451,16.618351121926,PAP
357,BRNO-SEVER,Brožíkova 19,49.227628574451,16.618351121926,PLA
358,BRNO-SEVER,Brožíkova 19,49.228032323257,16.618293155232998,SBI
359,BRNO-SEVER,Brožíkova 19,49.228032323257,16.618293155232998,SBA
360,BRNO-SEVER,Brožíkova 4,49.22640523085,16.621805846957,SBA
361,BRNO-SEVER,Brožíkova 4,49.22640523085,16.621805846957,SBI
362,BRNO-SEVER,Brožíkova 4,49.22640523085,16.621805846957,PAP
363,BRNO-SEVER,Brožíkova 4,49.22640523085,16.621805846957,PLA
364,BRNO-SEVER,Buchtova x Míčkova,49.218538557602,16.634539125163,SBA
365,BRNO-SEVER,Buchtova x Míčkova,49.218538557602,16.634539125163,SBI
366,BRNO-SEVER,Buchtova x Míčkova,49.218538557602,16.634539125163,PLA
367,BRNO-SEVER,Buchtova x Míčkova,49.218538557602,16.634539125163,PAP
368,BRNO-SEVER,Drobného 64,49.210312653771,16.610728381119,PAP
369,BRNO-SEVER,Drobného 64,49.210312653771,16.610728381119,PLA
370,BRNO-SEVER,Drobného x Schodová,49.206820307396,16.612116211407002,SBI
371,BRNO-SEVER,Drobného x Schodová,49.206820307396,16.612116211407002,SBA
372,BRNO-SEVER,Drobného x Schodová,49.206820307396,16.612116211407002,PLA
373,BRNO-SEVER,Drobného x Schodová,49.206820307396,16.612116211407002,PLA
374,BRNO-SEVER,Drobného x Schodová,49.206820307396,16.612116211407002,PAP
375,BRNO-SEVER,Durďákova x Helfertova,49.205713946927,16.618781514965,PAP
376,BRNO-SEVER,Durďákova x Helfertova,49.205713946927,16.618781514965,PAP
377,BRNO-SEVER,Durďákova x Zemědělská,49.209623490712,16.616481815204,SBA
378,BRNO-SEVER,Durďákova x Zemědělská,49.209623490712,16.616481815204,SBI
379,BRNO-SEVER,Durďákova x Zemědělská,49.209623490712,16.616481815204,PAP
380,BRNO-SEVER,Durďákova x Zemědělská,49.209623490712,16.616481815204,PLA
381,BRNO-SEVER,Dusíkova - naproti SSO,49.236201502064,16.627970583509,SBA
382,BRNO-SEVER,Dusíkova - naproti SSO,49.236201502064,16.627970583509,SBI
383,BRNO-SEVER,Dusíkova - naproti SSO,49.236201502064,16.627970583509,PLA
384,BRNO-SEVER,Dusíkova - naproti SSO,49.236201502064,16.627970583509,PLA
385,BRNO-SEVER,Dusíkova - naproti SSO,49.236201502064,16.627970583509,PAP
386,BRNO-SEVER,Dusíkova - naproti SSO,49.236201502064,16.627970583509,PAP
387,BRNO-SEVER,Dusíkova - v areálu SSO,49.236525473212,16.627856707501,PLA
388,BRNO-SEVER,Dusíkova - v areálu SSO,49.236525473212,16.627856707501,PAP
389,BRNO-SEVER,Dusíkova - v areálu SSO,49.236525473212,16.627856707501,SBI
390,BRNO-SEVER,Dusíkova - v areálu SSO,49.236525473212,16.627856707501,SBA
391,BRNO-SEVER,Dusíkova 41,49.235533044796,16.625615623336998,PLA
392,BRNO-SEVER,Dusíkova 41,49.235533044796,16.625615623336998,SBA
393,BRNO-SEVER,Dusíkova 41,49.235533044796,16.625615623336998,SBI
394,BRNO-SEVER,Dusíkova 41,49.235533044796,16.625615623336998,PAP
395,BRNO-SEVER,Dusíkova 41,49.235533044796,16.625615623336998,PAP
396,BRNO-SEVER,Elgartova x Netušilova,49.212024714746,16.63313572467,SBA
397,BRNO-SEVER,Elgartova x Netušilova,49.212024714746,16.63313572467,SBI
398,BRNO-SEVER,Elgartova x Netušilova,49.212024714746,16.63313572467,PLA
399,BRNO-SEVER,Elgartova x Netušilova,49.212024714746,16.63313572467,PAP
400,BRNO-SEVER,Elgartova x Netušilova,49.212024714746,16.63313572467,PAP
401,BRNO-SEVER,Elgartova x Netušilova,49.212024714746,16.63313572467,PLA
402,BRNO-SEVER,Fillova 1,49.228876656308,16.617396928278,SBI
403,BRNO-SEVER,Fillova 1,49.228876656308,16.617396928278,SBA
404,BRNO-SEVER,Fillova 1,49.228876656308,16.617396928278,PLA
405,BRNO-SEVER,Fillova 1,49.228876656308,16.617396928278,PLA
406,BRNO-SEVER,Fillova 1,49.228876656308,16.617396928278,PAP
407,BRNO-SEVER,Fillova 1,49.228876656308,16.617396928278,PAP
408,BRNO-SEVER,Fišova x Erbenova,49.209667927299,16.61131996268,PAP
409,BRNO-SEVER,Fišova x Erbenova,49.209667927299,16.61131996268,PLA
410,BRNO-SEVER,Gargulákova x Dukelská,49.210115028668,16.633109975525,PLA
411,BRNO-SEVER,Gargulákova x Dukelská,49.210115028668,16.633109975525,PAP
412,BRNO-SEVER,Halasovo nám.  5,49.223641607809,16.624311055028,SBA
413,BRNO-SEVER,Halasovo nám.  5,49.223641607809,16.624311055028,PLA
414,BRNO-SEVER,Halasovo nám.  5,49.223641607809,16.624311055028,SBI
415,BRNO-SEVER,Halasovo nám.  5,49.223641607809,16.624311055028,PAP
416,BRNO-SEVER,Halasovo nám.  5,49.223641607809,16.624311055028,PAP
417,BRNO-SEVER,Halasovo nám. 5 (restaurace),49.224055779377,16.625072803438,SBI
418,BRNO-SEVER,Halasovo nám. 5 (restaurace),49.224055779377,16.625072803438,SBA
419,BRNO-SEVER,Halasovo nám. 5 (restaurace),49.224055779377,16.625072803438,PAP
420,BRNO-SEVER,Halasovo nám. 5 (restaurace),49.224055779377,16.625072803438,PLA
421,BRNO-SEVER,Halasovo nám. 5 (restaurace),49.224055779377,16.625072803438,PAP
422,BRNO-SEVER,Hansmannova 2,49.215495267052,16.626480336687,SBA
423,BRNO-SEVER,Hansmannova 2,49.215495267052,16.626480336687,SBI
424,BRNO-SEVER,Hansmannova 2,49.215495267052,16.626480336687,PLA
425,BRNO-SEVER,Hansmannova 2,49.215495267052,16.626480336687,PAP
426,BRNO-SEVER,Haškova 13,49.23264667734,16.626149860858,SBI
427,BRNO-SEVER,Haškova 13,49.23264667734,16.626149860858,SBA
428,BRNO-SEVER,Haškova 13,49.23264667734,16.626149860858,PAP
429,BRNO-SEVER,Haškova 13,49.23264667734,16.626149860858,PLA
430,BRNO-SEVER,Haškova 5,49.233069799852,16.623819794537,SBA
431,BRNO-SEVER,Haškova 5,49.233069799852,16.623819794537,SBI
432,BRNO-SEVER,Haškova 5,49.233069799852,16.623819794537,PAP
433,BRNO-SEVER,Haškova 5,49.233069799852,16.623819794537,PAP
434,BRNO-SEVER,Haškova 5,49.233069799852,16.623819794537,PLA
435,BRNO-SEVER,Heleny Malířové 1,49.223870448443,16.629021187307,SBA
436,BRNO-SEVER,Heleny Malířové 1,49.223870448443,16.629021187307,SBI
437,BRNO-SEVER,Heleny Malířové 1,49.223870448443,16.629021187307,PAP
438,BRNO-SEVER,Heleny Malířové 1,49.223870448443,16.629021187307,PLA
439,BRNO-SEVER,Helfertova x Černopolní,49.205418583007,16.617643035186,PLA
440,BRNO-SEVER,Helfertova x Černopolní,49.205418583007,16.617643035186,PLA
441,BRNO-SEVER,Helfertova x Černopolní,49.205418583007,16.617643035186,SBI
442,BRNO-SEVER,Helfertova x Černopolní,49.205418583007,16.617643035186,SBI
443,BRNO-SEVER,Helfertova x Černopolní,49.205418583007,16.617643035186,SBI
444,BRNO-SEVER,Helfertova x Černopolní,49.205418583007,16.617643035186,SBA
445,BRNO-SEVER,Helfertova x Černopolní,49.205418583007,16.617643035186,SBA
446,BRNO-SEVER,Helfertova x Černopolní,49.205418583007,16.617643035186,SBA
447,BRNO-SEVER,Helfertova x Černopolní,49.205418583007,16.617643035186,PAP
448,BRNO-SEVER,Helfertova x Černopolní,49.205418583007,16.617643035186,PAP
449,BRNO-SEVER,Hoblíkova x Ryšánkova,49.205227766572,16.621523344748002,SBA
450,BRNO-SEVER,Hoblíkova x Ryšánkova,49.205227766572,16.621523344748002,PLA
451,BRNO-SEVER,Hoblíkova x Ryšánkova,49.205227766572,16.621523344748002,SBI
452,BRNO-SEVER,Hoblíkova x Ryšánkova,49.205227766572,16.621523344748002,PLA
453,BRNO-SEVER,Hoblíkova x Ryšánkova,49.205227766572,16.621523344748002,PAP
454,BRNO-SEVER,Hoblíkova x Ryšánkova,49.205227766572,16.621523344748002,PAP
455,BRNO-SEVER,Hoblíkova x Ryšánkova,49.205227766572,16.621523344748002,PAP
456,BRNO-SEVER,Holubova 7,49.221804476916,16.632202272358,SBA
457,BRNO-SEVER,Holubova 7,49.221804476916,16.632202272358,SBI
458,BRNO-SEVER,Holubova 7,49.221804476916,16.632202272358,PLA
459,BRNO-SEVER,Holubova 7,49.221804476916,16.632202272358,PAP
460,BRNO-SEVER,Husovická x Jana Svobody,49.205572944272,16.628412352597,SBA
461,BRNO-SEVER,Husovická x Jana Svobody,49.205572944272,16.628412352597,SBI
462,BRNO-SEVER,Husovická x Jana Svobody,49.205572944272,16.628412352597,PLA
463,BRNO-SEVER,Hvězdová 5,49.200349991237,16.622338100232998,SBA
464,BRNO-SEVER,Hvězdová 5,49.200349991237,16.622338100232998,SBI
465,BRNO-SEVER,Hvězdová 5,49.200743216086,16.622231720446997,PLA
466,BRNO-SEVER,Hvězdová 5,49.200743216086,16.622231720446997,PAP
467,BRNO-SEVER,Jana Svobody SSO,49.204438399169,16.627622612028,PLA
468,BRNO-SEVER,Jana Svobody SSO,49.204438399169,16.627622612028,SBA
469,BRNO-SEVER,Jana Svobody SSO,49.204438399169,16.627622612028,SBI
470,BRNO-SEVER,Ježkova 8,49.231827048111,16.627735057897,SBA
471,BRNO-SEVER,Ježkova 8,49.231827048111,16.627735057897,SBI
472,BRNO-SEVER,Ježkova 8,49.231827048111,16.627735057897,PLA
473,BRNO-SEVER,Ježkova 8,49.231827048111,16.627735057897,PAP
474,BRNO-SEVER,Ježkova x Brechtova,49.232436887714,16.629405334569,PLA
475,BRNO-SEVER,Ježkova x Brechtova,49.232436887714,16.629405334569,SBA
476,BRNO-SEVER,Ježkova x Brechtova,49.232436887714,16.629405334569,SBI
477,BRNO-SEVER,Ježkova x Brechtova,49.232436887714,16.629405334569,PAP
478,BRNO-SEVER,Jugoslávská x Provazníkova,49.214008015244,16.622730010279998,SBA
479,BRNO-SEVER,Jugoslávská x Provazníkova,49.214008015244,16.622730010279998,SBI
480,BRNO-SEVER,Jugoslávská x Provazníkova,49.214008015244,16.622730010279998,PLA
481,BRNO-SEVER,Jugoslávská x Provazníkova,49.214008015244,16.622730010279998,PLA
482,BRNO-SEVER,Jugoslávská x Provazníkova,49.214008015244,16.622730010279998,PAP
483,BRNO-SEVER,Jugoslávská x Provazníkova,49.214008015244,16.622730010279998,PAP
484,BRNO-SEVER,Jugoslávská x Zemědělská,49.211544828094,16.622735395906002,SBA
485,BRNO-SEVER,Jugoslávská x Zemědělská,49.211544828094,16.622735395906002,SBI
486,BRNO-SEVER,Jugoslávská x Zemědělská,49.211544828094,16.622735395906002,PLA
487,BRNO-SEVER,Jugoslávská x Zemědělská,49.211544828094,16.622735395906002,PLA
488,BRNO-SEVER,Jugoslávská x Zemědělská,49.211544828094,16.622735395906002,PAP
489,BRNO-SEVER,Jugoslávská x Zemědělská,49.211544828094,16.622735395906002,PAP
490,BRNO-SEVER,Jurkovičova 7,49.233381405535,16.619265893972003,SBA
491,BRNO-SEVER,Jurkovičova 7,49.233381405535,16.619265893972003,SBI
492,BRNO-SEVER,Jurkovičova 7,49.233381405535,16.619265893972003,PLA
493,BRNO-SEVER,Jurkovičova 7,49.233381405535,16.619265893972003,PAP
494,BRNO-SEVER,Kociánka x Hamerláky,49.237288505652,16.603971035878,PLA
495,BRNO-SEVER,Kociánka x Hamerláky,49.237288505652,16.603971035878,PAP
496,BRNO-SEVER,Kohoutova 12 - MŠ,49.216951238972,16.63198887262,PLA
497,BRNO-SEVER,Kohoutova 12 - MŠ,49.216951238972,16.63198887262,PAP
498,BRNO-SEVER,Kotěrova 1 - uvnitř zástavby,49.215565177023,16.628589884563,PLA
499,BRNO-SEVER,Kotěrova 1 - uvnitř zástavby,49.215565177023,16.628589884563,PAP
500,BRNO-SEVER,Krkoškova x Mathonova,49.215415675802,16.621771530888,SBA
501,BRNO-SEVER,Krkoškova x Mathonova,49.215415675802,16.621771530888,SBI
502,BRNO-SEVER,Krkoškova x Mathonova,49.215415675802,16.621771530888,PAP
503,BRNO-SEVER,Kupkova 76,49.236817579802,16.631291677122,SBA
504,BRNO-SEVER,Kupkova 76,49.236817579802,16.631291677122,SBI
505,BRNO-SEVER,Lieberzeitova x Nováčkova,49.210062322308,16.630692956487,SBA
506,BRNO-SEVER,Lieberzeitova x Nováčkova,49.210062322308,16.630692956487,SBI
507,BRNO-SEVER,Lieberzeitova x Nováčkova,49.210062322308,16.630692956487,PLA
508,BRNO-SEVER,Lieberzeitova x Nováčkova,49.210062322308,16.630692956487,PAP
509,BRNO-SEVER,Lieberzeitova x Vranovská,49.210597625695,16.628993399836,SBA
510,BRNO-SEVER,Lieberzeitova x Vranovská,49.210597625695,16.628993399836,SBI
511,BRNO-SEVER,Lieberzeitova x Vranovská,49.210597625695,16.628993399836,PLA
512,BRNO-SEVER,Lieberzeitova x Vranovská,49.210597625695,16.628993399836,PAP
513,BRNO-SEVER,Loosova 1,49.232311910139,16.618248892529998,SBA
514,BRNO-SEVER,Loosova 1,49.232311910139,16.618248892529998,SBI
515,BRNO-SEVER,Loosova 1,49.232311910139,16.618248892529998,PLA
516,BRNO-SEVER,Loosova 1,49.232311910139,16.618248892529998,PAP
517,BRNO-SEVER,Loosova 1,49.232311910139,16.618248892529998,PAP
518,BRNO-SEVER,Loosova 13,49.232397516806,16.615683762589,PLA
519,BRNO-SEVER,Loosova 13,49.232397516806,16.615683762589,PAP
520,BRNO-SEVER,Loosova 34,49.231244061792,16.615528461804,PLA
521,BRNO-SEVER,Loosova 34,49.231244061792,16.615528461804,PAP
522,BRNO-SEVER,Lozíbky x Písečník,49.219425601457,16.629380633542,SBA
523,BRNO-SEVER,Lozíbky x Písečník,49.219425601457,16.629380633542,SBI
524,BRNO-SEVER,Lozíbky x Písečník,49.219425601457,16.629380633542,PLA
525,BRNO-SEVER,Lozíbky x Písečník,49.219425601457,16.629380633542,PAP
526,BRNO-SEVER,Lozíbky x Písečník,49.219425601457,16.629380633542,PAP
527,BRNO-SEVER,Majdalenky 25 - BILLA podzemní kontejnery,49.234353897325,16.623903104189,PLA
528,BRNO-SEVER,Majdalenky 25 - BILLA podzemní kontejnery,49.234353897325,16.623903104189,PAP
529,BRNO-SEVER,Majdalenky 25 - BILLA podzemní kontejnery,49.234353897325,16.623903104189,SBA
530,BRNO-SEVER,Merhautova  51,49.206846245717,16.624122486275002,SBA
531,BRNO-SEVER,Merhautova  51,49.206846245717,16.624122486275002,SBI
532,BRNO-SEVER,Merhautova  51,49.206846245717,16.624122486275002,PLA
533,BRNO-SEVER,Merhautova  51,49.206846245717,16.624122486275002,PLA
534,BRNO-SEVER,Merhautova  51,49.206846245717,16.624122486275002,PAP
535,BRNO-SEVER,Merhautova  51,49.206846245717,16.624122486275002,PAP
536,BRNO-SEVER,Merhautova 114,49.209545720919,16.623878051331,SBI
537,BRNO-SEVER,Merhautova 114,49.209545720919,16.623878051331,SBA
538,BRNO-SEVER,Merhautova 114,49.209545720919,16.623878051331,PAP
539,BRNO-SEVER,Merhautova 114,49.209545720919,16.623878051331,PAP
540,BRNO-SEVER,Merhautova 13,49.20391296231,16.621723402996,PAP
541,BRNO-SEVER,Merhautova 13,49.20391296231,16.621723402996,PLA
542,BRNO-SEVER,Merhautova 13,49.20391296231,16.621723402996,PLA
543,BRNO-SEVER,Merhautova 13,49.20391296231,16.621723402996,PAP
544,BRNO-SEVER,Merhautova 216 - podzemní kontejnery,49.216305686563,16.627350308942002,PAP
545,BRNO-SEVER,Merhautova 216 - podzemní kontejnery,49.216305686563,16.627350308942002,PLA
546,BRNO-SEVER,Merhautova 216 - podzemní kontejnery,49.216305686563,16.627350308942002,SBA
547,BRNO-SEVER,Merhautova 37 - ZŠ,49.205139723086,16.623738338603,PLA
548,BRNO-SEVER,Merhautova 37 - ZŠ,49.205139723086,16.623738338603,PAP
549,BRNO-SEVER,Milady Horákové x Francouzská,49.201601340327,16.615859468470003,PAP
550,BRNO-SEVER,Milady Horákové x Francouzská,49.201601340327,16.615859468470003,PAP
551,BRNO-SEVER,Milady Horákové x Francouzská,49.201601340327,16.615859468470003,SBA
552,BRNO-SEVER,Milady Horákové x Francouzská,49.201601340327,16.615859468470003,SBI
553,BRNO-SEVER,Milady Horákové x Francouzská,49.201601340327,16.615859468470003,PLA
554,BRNO-SEVER,Milady Horákové x Francouzská,49.201601340327,16.615859468470003,PLA
555,BRNO-SEVER,Milénova 1,49.229714750164,16.620226333850997,SBA
556,BRNO-SEVER,Milénova 1,49.229714750164,16.620226333850997,SBI
557,BRNO-SEVER,Milénova 1,49.229714750164,16.620226333850997,PLA
558,BRNO-SEVER,Milénova 1,49.229714750164,16.620226333850997,PLA
559,BRNO-SEVER,Milénova 1,49.229714750164,16.620226333850997,PAP
560,BRNO-SEVER,Milénova 12,49.228973078547,16.622993315231,SBA
561,BRNO-SEVER,Milénova 12,49.228973078547,16.622993315231,SBI
562,BRNO-SEVER,Milénova 12,49.228973078547,16.622993315231,PLA
563,BRNO-SEVER,Milénova 12,49.228973078547,16.622993315231,PLA
564,BRNO-SEVER,Milénova 12,49.228973078547,16.622993315231,PAP
565,BRNO-SEVER,Milénova 12,49.228973078547,16.622993315231,PAP
566,BRNO-SEVER,Milénova 13 - CVČ,49.229002482753,16.624104055153,SBA
567,BRNO-SEVER,Milénova 13 - CVČ,49.229002482753,16.624104055153,SBI
568,BRNO-SEVER,Milénova 13 - CVČ,49.229002482753,16.624104055153,PLA
569,BRNO-SEVER,Milénova 13 - CVČ,49.229002482753,16.624104055153,PAP
570,BRNO-SEVER,Mokrohorská x Rygle,49.257856348803,16.621442261926997,SBA
571,BRNO-SEVER,Mokrohorská x Rygle,49.257856348803,16.621442261926997,SBI
572,BRNO-SEVER,Mokrohorská x Rygle,49.257856348803,16.621442261926997,PLA
573,BRNO-SEVER,Mokrohorská x Rygle,49.257856348803,16.621442261926997,PAP
574,BRNO-SEVER,Mokrohorská x Rygle,49.257856348803,16.621442261926997,PAP
575,BRNO-SEVER,Mokrohorská x Rygle,49.257856348803,16.621442261926997,PLA
576,BRNO-SEVER,Nejedlého 1,49.22738686022,16.628770074961,SBA
577,BRNO-SEVER,Nejedlého 1,49.22738686022,16.628770074961,SBI
578,BRNO-SEVER,Nejedlého 1,49.22738686022,16.628770074961,PLA
579,BRNO-SEVER,Nejedlého 1,49.22738686022,16.628770074961,PLA
580,BRNO-SEVER,Nejedlého 1,49.22738686022,16.628770074961,PAP
581,BRNO-SEVER,Nejedlého 14,49.228352263447,16.629831370973,SBA
582,BRNO-SEVER,Nejedlého 14,49.228352263447,16.629831370973,SBI
583,BRNO-SEVER,Nejedlého 14,49.228352263447,16.629831370973,PLA
584,BRNO-SEVER,Nejedlého 14,49.228352263447,16.629831370973,PAP
585,BRNO-SEVER,Nejedlého 3,49.228321660168,16.627051453434998,PLA
586,BRNO-SEVER,Nejedlého 3,49.228321660168,16.627051453434998,PAP
587,BRNO-SEVER,Nejedlého 9,49.228486017908,16.628854190873998,PLA
588,BRNO-SEVER,Nejedlého 9,49.228486017908,16.628854190873998,PAP
589,BRNO-SEVER,Nezvalova 6,49.225054996821,16.625732418627997,SBA
590,BRNO-SEVER,Nezvalova 6,49.225054996821,16.625732418627997,SBI
591,BRNO-SEVER,Nezvalova 6,49.225054996821,16.625732418627997,PLA
592,BRNO-SEVER,Nezvalova 6,49.225054996821,16.625732418627997,PLA
593,BRNO-SEVER,Nezvalova 6,49.225054996821,16.625732418627997,PAP
594,BRNO-SEVER,Nezvalova 6,49.225054996821,16.625732418627997,PAP
595,BRNO-SEVER,Nováčkova 2,49.208046635335,16.629660015329,SBA
596,BRNO-SEVER,Nováčkova 2,49.208046635335,16.629660015329,SBI
597,BRNO-SEVER,Nováčkova 2,49.208046635335,16.629660015329,PLA
598,BRNO-SEVER,Nováčkova 2,49.208046635335,16.629660015329,PLA
599,BRNO-SEVER,Nováčkova 2,49.208046635335,16.629660015329,PAP
600,BRNO-SEVER,Nám. 28. října 18 - v domě,49.203240336847,16.613854882721,PAP
601,BRNO-SEVER,Nám. 28. října 18 - v domě,49.203240336847,16.613854882721,PLA
602,BRNO-SEVER,Nám. SNP 14,49.21794300181,16.619938024379998,SBA
603,BRNO-SEVER,Nám. SNP 14,49.21794300181,16.619938024379998,SBI
604,BRNO-SEVER,Nám. SNP 14,49.21794300181,16.619938024379998,PLA
605,BRNO-SEVER,Nám. SNP 14,49.21794300181,16.619938024379998,PAP
606,BRNO-SEVER,Nám. SNP 21,49.218880929871,16.619356815524,SBA
607,BRNO-SEVER,Nám. SNP 21,49.218880929871,16.619356815524,SBI
608,BRNO-SEVER,Nám. SNP 25,49.218973590547,16.620216132918998,PLA
609,BRNO-SEVER,Nám. SNP 25,49.218973590547,16.620216132918998,PAP
610,BRNO-SEVER,Okružní -  areálu SSO,49.222931354627,16.620960329937,SBA
611,BRNO-SEVER,Okružní -  areálu SSO,49.222931354627,16.620960329937,SBI
612,BRNO-SEVER,Okružní -  areálu SSO,49.222931354627,16.620960329937,PLA
613,BRNO-SEVER,Okružní 7 - Lídl,49.222183296626,16.624947981809,SBA
614,BRNO-SEVER,Okružní 7 - Lídl,49.222183296626,16.624947981809,SBI
615,BRNO-SEVER,Okružní 7 - Lídl,49.222183296626,16.624947981809,PLA
616,BRNO-SEVER,Okružní 7 - Lídl,49.222183296626,16.624947981809,PAP
617,BRNO-SEVER,Okružní 7 - Lídl,49.222183296626,16.624947981809,PAP
618,BRNO-SEVER,Pflégrova 44,49.218158911794,16.624675508898,SBA
619,BRNO-SEVER,Pflégrova 44,49.218158911794,16.624675508898,SBI
620,BRNO-SEVER,Pflégrova x Sládkova,49.220181853574,16.625620530436002,PLA
621,BRNO-SEVER,Pflégrova x Sládkova,49.220181853574,16.625620530436002,PAP
622,BRNO-SEVER,Provazníkova  49,49.215024157856,16.627599038911,SBA
623,BRNO-SEVER,Provazníkova  49,49.215024157856,16.627599038911,SBI
624,BRNO-SEVER,Provazníkova  49,49.215024157856,16.627599038911,PLA
625,BRNO-SEVER,Provazníkova  49,49.215024157856,16.627599038911,PLA
626,BRNO-SEVER,Provazníkova  49,49.215024157856,16.627599038911,PAP
627,BRNO-SEVER,Přadlácká 26,49.20308483134,16.624667870181998,SBA
628,BRNO-SEVER,Přadlácká 26,49.20308483134,16.624667870181998,SBI
629,BRNO-SEVER,Přadlácká 26,49.20308483134,16.624667870181998,PAP
630,BRNO-SEVER,Přadlácká 26,49.20308483134,16.624667870181998,PLA
631,BRNO-SEVER,Rotalova 33,49.210039628195,16.627215280817,SBA
632,BRNO-SEVER,Rotalova 33,49.210039628195,16.627215280817,SBI
633,BRNO-SEVER,Rotalova 33,49.210039628195,16.627215280817,PLA
634,BRNO-SEVER,Rotalova 33,49.210039628195,16.627215280817,PAP
635,BRNO-SEVER,Rotalova 84,49.213185259585,16.629133513684,SBA
636,BRNO-SEVER,Rotalova 84,49.213185259585,16.629133513684,SBI
637,BRNO-SEVER,Skryjova - Soběšická,49.217774456834,16.636004841551,SBI
638,BRNO-SEVER,Skryjova - Soběšická,49.217774456834,16.636004841551,PLA
639,BRNO-SEVER,Skryjova - Soběšická,49.217774456834,16.636004841551,SBA
640,BRNO-SEVER,Skryjova x Cacovická,49.218471794645,16.637551182913,PLA
641,BRNO-SEVER,Skryjova x Cacovická,49.218471794645,16.637551182913,PAP
642,BRNO-SEVER,Skryjova x Cacovická,49.218471794645,16.637551182913,PLA
643,BRNO-SEVER,Skryjova x Cacovická,49.218471794645,16.637551182913,PAP
644,BRNO-SEVER,Slavíčkova 13,49.226134002584,16.618401539788998,SBA
645,BRNO-SEVER,Slavíčkova 13,49.226134002584,16.618401539788998,SBI
646,BRNO-SEVER,Slavíčkova 13,49.226134002584,16.618401539788998,PAP
647,BRNO-SEVER,Slavíčkova 13,49.226134002584,16.618401539788998,PLA
